in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br>Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Zhongyan Village.	0	1	in0101		1.75		True		0
in05464	中立线_金刚传书_狂躁的屍人	Manic 	Corpse Zombie		ev0501	A corpse zombie emitting an eerie aura, yet retaining self-awareness.	0	1	ev0501	io261000	1.75		False		0
in05465	中立线_金刚传书_语调戏谑的屍人	Playful Toned 	Corpse Zombie		ev0501	A corpse zombie emitting an eerie aura, yet retaining self-awareness.	0	1	ev0501	io261000	1.75		False		0
in05466	中立线_金刚传书_冰清剑派屍人	Crystalline Ice Sword Sect 	Corpse Zombie		in0000	Earth Dragon Sect disciples, ravaged by the poison of the Corpse Zombie, display a confused gaze, muttering and howling, appearing to have lost their sanity.	1	1	ev0519	in26001	1.65		False		0
in05467	中立线_金刚传书_日月山庄屍人	Sun Moon Mountain Villa 	Corpse Zombie		in0001	Sun Moon Mountain Villa disciples, ravaged by the poison of the Corpse Zombie, display a confused gaze, muttering and howling, appearing to have lost their sanity.	1	1	ev0517	in26001	1.65		False		0
in05469	萧芊菱传书＿屍人（一）领头屍人	Corpse Zombie 	Chiefs		ev0501	Originally a servant for a wealthy family in a certain city, they suffered from abuse and mistreatment. After escaping, they happened to learn about the Abyssal Palace, fueled by hatred, and dedicated themselves to practicing the Nine Springs Heart Sutra. Now, the only thing that remains in their rational mind is a fervent hatred for the wealthy.	0	1	ev0501	io261000	1.75		True		0
in05470	萧芊菱传书＿屍人（二）语调疯癫的屍人	Crazy Toned 	Corpse Zombie		ev0502	An obsessively persistent female corpse zombie, crazed and unpredictable in her emotions, particularly fixated on martial artists. As for why she has fallen into this state and why she harbors such hatred for martial artists—those memories from past years have long been forgotten in the madness.	1	1	ev0502	io261000	1.65		True		0
in05471	萧芊菱传书＿男尸人	Corpse 	Zombie		ev0501	A corpse zombie with cloudy eyes and a bewildered expression. Unable to speak, having abandoned thought... Only a deep-seated hatred courses through their bones, persisting until death.	0	1	ev0501	io261000	1.75		False		0
in05472	萧芊菱传书＿女尸人	Corpse 	Zombie		ev0502	A corpse zombie with cloudy eyes and a bewildered expression. Unable to speak, having abandoned thought... Only a deep-seated hatred courses through their bones, persisting until death.	1	1	ev0502	io261000	1.65		False		0
in05477	萧芊菱传书＿随行官兵（一）小队长	Accompanying Imperial Soldier 	Captain		ev0205	Hired with a hefty sum by the Ji family, the imperial soldiers arrived to provide protection... He is known for his honesty and sense of responsibility, filled with a loyal and patriotic spirit. However, he can only take on the task of guarding prominent families, which has left him somewhat dissatisfied.	0	1	ev0205		1.75		True		1
in05478	萧芊菱传书＿随行官兵（二）	Accompanying 	Imperial Soldier I		ev0205	Hired with a hefty sum by the Ji family, the imperial soldiers arrived to provide protection... He admire the integrity of the captain of the guard and aspire to become the right-hand person of the captain.	0	1	ev0205		1.75		False		1
in05479	萧芊菱传书＿随行官兵（三）	Accompanying 	Imperial Soldier II		ev0205	Hired with a hefty sum by the Ji family, the imperial soldiers arrived to provide protection... Possessing impressive martial skills, he have no interest in climbing the ranks or receiving titles. Instead, he take pleasure in safeguarding travelers and exploring the scenic beauty of the Central Plains.	0	1	ev0205		1.75		False		1
in05480	萧芊菱传书＿随行官兵（四）	Accompanying 	Imperial Soldier III		ev0205	Hired with a hefty sum by the Ji family, the imperial soldiers arrived to provide protection... He have no interest in holding weapons but unwittingly find themselves as part of the imperial military. Currently, he lead a life of indifference, going with the flow.	0	1	ev0205		1.75		False		1
in05481	萧芊菱传书＿纪家仕女（一）	Ling 	Lan	Ji family's noblewoman	in0001	A girl who has served the Madam Ji family since childhood, she yearned for martial arts stories from novels since she was young. She secretly practiced staff techniques with the Ji family martial artists several times, hoping that one day she can live her own life and travel far and wide.	1	1	ar0333		1.65		False		0
in05482	萧芊菱传书＿纪家仕女（二）	Chu 	He	Ji family's noblewoman	in0001	Born into a poor family, she was sold into servitude to the Ji family at a young age. Somewhat clumsy, she often became the target of ridicule from members of the Ji family. Her arms bear numerous scars, a testament to the handiwork of Ji family overseers.	1	1	ar0332		1.65		False		0
in05483	萧芊菱传书＿纪家老夫人	Old Madam 	Ji		in0001	The senior elder of the Ji family, also the grandmother of Ji Weixing. Rumored to have been sharp and capable in her youth, but with advancing age, she has rarely managed family affairs. She has a great fondness for Xiao Qianling, the only daughter of the Xiao family, and constantly tries to match Ji Weixing and Xiao Qianling, hoping for them to marry soon.	1	1	ar0350	in15102	1.65		False		0
in05484	仙风观护道弟子（一）男	Divine Wind Temple 	Disciples		ev0707	A young Daoist from Divine Wind Temple on Mount Huangshan, this time accompanying his elder sister Shen Xiang to escort Elder Xiang Qinzi back and forth to Jiangnan. He enjoys traveling around, seeking places of peaceful cultivation, and greatly admires the way Elder Dao Heng conducts himself. However, he is anxious about his future.	0	1	ev0707		1.75		False		0
in05485	仙风观护道弟子（二）女	Divine Wind Temple 	Female Disciples		ev0708	A young daoist nun from Divine Wind Temple on Mount Huangshan, this time accompanying her younger brother Shen Mo to escort Xiang Qinzi back and forth to Jiangnan. Despite being skilled in healing and various medical techniques, her personality is contrary to her medical skills. She is straightforward, carefree, and easygoing, often claiming that she is more like a wandering medic than a refined cultivator.	1	1	ev0708		1.65		False		0
in05486	萧芊菱传书＿屍人（九）莺花女子屍人	Gorgeously Dressed 	Female Corpse Zombie		ev0522	Not as frenzied and manic as the Corpse Zombies seen on ordinary days, their words carry a certain coldness. Nourishing themselves with hatred, they dedicate themselves to practicing the Nine Springs Heart Sutra. Despite gradually losing their former beauty due to dark practices, they are indifferent to it, only aspiring to one day seek revenge for those who involuntarily contributed to their condition.	1	1	ev0522	in05486	1.65		False		0
in05489	第三年七夕＿武撤线茶饼小贩	Tea Cake Shop 	Peddler				0	1	ar0311		1.7		False		0
in05500	亦天凛	A young girl born with a special physique, who gathered all five elemental arts in one body. <br>Born in an unknown remote mining village. After her village was destroyed, she came to Jiangxi and stayed at the Wang Family in Zhongyan Village.				A young man born with a special physique, who gathered all five elemental arts in one body. <br>Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Zhongyan Village.	0	1	in0126		1.75		False		0
in05500b	亦天铃	Maiden 				A young man born with a special physique, who gathered all five elemental arts in one body.<br>Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Zhongyan Village.	1	2	in0130		1.75		False		0
in05532_02	屍人_张启洛	Zhang 	Qiluo		ev0508	A wandering swordsman in the wulin, deeply in love with Bai Congyi. However, he ended up afflicted by the Nine Springs Corpse Poison while protecting Bai Congyi. He struggles on the edge of maintaining self-awareness.	0	1	ev0508	in0553202	1.75		True		0
in05532_03	屍人初愈_张启洛	Zhang 	Qiluo		ev0508	A wandering swordsman in the wulin, deeply in love with Bai Congyi. However, he ended up afflicted by the Nine Springs Corpse Poison while protecting Bai Congyi. He struggles on the edge of maintaining self-awareness.	0	1	ar0352	in0553202	1.75		True		0
in05582b	石崑七阶_王虎	Wang 	Hu	Tiger Fighter Blade	ev0401	The leader of Tiger Tyrant camp, renowned in the martial world as "Tiger Tyrant Blade." Hot-tempered and fond of women, he was stabbed by his wife two years ago. Although he survived the ordeal, he suffered internal injuries that have been difficult to heal. He is very critical of his son, Wang Qi, for being weak, leading to a long-standing strained relationship between father and son.	0	2	ev0401		1.75		True		1
in05582c	石崑七阶_王齐(跪地)	Wang 	Qi	River Tiger	in0306	The son of the leader of the Mountain Bandit Lair, but unwilling to inherit the position of Mountain Bandit leader, so he fled the stronghold and eventually arrived at Xia Pavilion to learn martial arts.<br>Hot-tempered and cunning, he is willing to use any means to defeat enemies, but values loyalty and friendship when it comes to companions.	0	1	in0306	in05582c	1.75		True		0
in05590a	南飞鍠七阶_落魄的剑客	Down and Out 	Swordsman	Jianghu Xia	in0000	Down-and-out swordsman in jianghu.	0	1	ar0314		1.65		False		1
in05590b	南飞鍠七阶_武师	Martial Artist 		Jianghu Xia	in0000	Down-and-out martial artist in jianghu.	0	1	ar0324		1.65		False		1
in05590c	南飞鍠七阶_武师	Martial Artist 		Jianghu Xia	in0000	Down-and-out martial artist in jianghu.	0	1	ar0324		1.65		False		1
in05591a	南飞鍠七阶_江湖武人	Jianghu 	Martial Artist	Jianghu Xia	in0000	Down-and-out warrior in jianghu.	0	1	ar0324		1.65		False		1
in05591b	南飞鍠七阶_江湖拳师	Jianghu 	Boxer	Jianghu Xia	in0000	Down-and-out boxer in jianghu.	0	1	ev0704		1.65		False		1
in05591c	南飞鍠七阶_江湖剑客	Jianghu 	Swordsman	Jianghu Xia	in0000	Down-and-out swordsman in jianghu.	0	1	ar0314		1.65		False		1
in05592a	程墉六阶_张贺	Zhang 	He		ar0604	One of the five fortresses of Sky Stealer Fort, Cave Badger Camp has a crowd of thieves, mostly of grave robber origin.	0	1	ar0604		1.75		False		1
in05592b	程墉六阶_伍天志	Wu 	Tianzhi		ar0604	One of the five fortresses of Sky Stealer Fort, Cave Badger Camp has a crowd of thieves, mostly of grave robber origin.	0	1	ar0604		1.75		False		1
in05592c	程墉六阶_令狐锦(跪地)	Linghu 	Jin	King of Thieves	ar0601	Sky Stealer Fort, the owner of the Fort, is the leader of the five fortresses under his command, and is a thief who roams the Qinling area at will.	0	1	ar0601	in05592c	1.75		True		1
in05592d	程墉六阶_丘百壑(跪地)	Qiu 	Baihe	Grave Badger	ar0603	Cave Badger Camp owner is a master tomb raider, good at digging holes and making Gimmick traps. To Cheng Yong, he is both a teacher and a father.	0	1	ar0603	in05592d	1.75		True		2
in05592e	程墉六阶_程墉(跪地)	Chen 	Yong		in0107	He is not only an expert in compulsion, but also in puzzle solving and Gimmick. <br>Seldom talks, but has the ability to see the crux of the problem. His hobby is raising scorpions.	0	1	in0129	in0107	1.75	701,708,710	True		0
in05596	石崑七阶_神鸟堂贼众	Divine Bird Hall 	Thieves		ev0402	The bandits of the Divine Bird Hall were ordered to bring the corpses of Wang Hu and Wang Qi back to the Divine Bird Hall.	0	1	ev0402		1.75		True		1
in05597	第三年夏校_性格爽朗的弟子	Cheerful 	Disciples				0	1	in0303	in05597	1.75		False		1
in05598	第三年夏校_眼神锐利的弟子	Sharp eyed 	Disciple				0	1	in0304	in05598	1.75		False		1
in05598b	第三年夏校_眼神锐利的弟子(跪地)	Sharp eyed 	Disciple				0	1	in0304	in05598b	1.75		False		1
in05599	第三年夏校_年少楚天碧	Young 	Chu Tianbi				0	1	in0201	in05599	1.75		False		1
in05599a	第三年夏校_楚天碧跪地	Chu 	Tianbi		in0201	A white robed swordsman known to be sentimental and merciful. His swordmanship skill is divine, but he draws his blade to subdue his enemy, not kill. He is able to preserve lives even in a battle to the death.	0	1	in0201	in05599a	1.75		True		1
in05599b	第三年夏校_年少楚天碧持剑	Young 	Chu Tianbi				0	1	in0201	in05599b	1.75		False		1
in05599c	第三年夏校_语气沉稳的老者	A Calm and Steady Voice 	of an old man				0	1			1.75		False		1
in05599d	第三年终战_段霄烈跪地	Duan 	Xiaolie		in0202	Calmness and hateful anger coexist within his eyes, this black robed warrior is intimidating even when he is not angered. His body is surrounded by an aura of heat, and his palm can cut through metals and jade as surely as the sharpest of blades.	0	1	in0202	in05599d	1.75		True		1
in0574501	上官煦四战斗用悲欢楼刺客	Masked 	Assassins		ev0301	A masked assassin with an unknown background...	0	1	ev0301		1.75		False		1
in0574502	上官煦四战斗用悲欢楼刺客	Masked 	Assassins		ev0301	A masked assassin with an unknown background...	0	1	ev0301		1.75		False		1
in0574503	上官煦四战斗用悲欢楼刺客	Masked 	Assassins		ev0301	A masked assassin with an unknown background...	0	1	ev0301		1.75		False		1
in0574504	上官煦四战斗用悲欢楼刺客	Masked 	Assassins		ev0301	A masked assassin with an unknown background...	0	1	ev0301		1.75		False		1
in0574505	上官煦四战斗用悲欢楼刺客	Masked 	Assassins		ev0301	A masked assassin with an unknown background...	0	1	ev0301		1.75		False		1
in05746	武辙四南昌卫小队长	Nanchang Guard 	Captain		ev0205	Nanchang guard squad leader responsible for patrolling the mountains and forests of Nanchang territory.	0	1	ev0205		1.75		True		1
in05747	武辙四南昌卫兵卒	Nanchang 	Guards		ev0205	Nanchang guards responsible for patrolling the mountains and forests of Nanchang land.	0	1	ev0205		1.75		True		1
in05749	武辙四贫民老父	Rugged Clothed 	Old Man		in0000	The old man in rags.	0	1	ar0347		1.75		False		2
in05750	武辙四贫民女子	Rugged Clothed 	Woman		in0001	The woman in rags.	1	1	ar0329		1.65		False		1
in05751	净三阶狼王	Black 	Wolf		be0106	The head wolf inhabiting the mountain, clad in thick ink-colored fur, is very fierce and fierce.	3	3	be0106	in93001	1.75		True		0
in05752	净三阶采药贼	Herb Picking 	Mountain Bandits		ev0402	Are you here to gather herbs on the mountain?	0	1	ev0402		1.75		True		1
in05753	净三阶采药贼	Herb Picking 	Mountain Bandits		ev0403	Are you here to gather herbs on the mountain?	0	1	ev0404		1.75		True		1
in05754	净三阶采药贼	Herb Picking 	Mountain Bandits		ev0403	Are you here to gather herbs on the mountain?	0	1	ev0403		1.75		True		1
in0575501	净四阶村民女尸人01	Corpse 	Zombie		in0001	A corpse zombie with mysterious movements.	1	1	ev0510	io261001	1.65		False		2
in0575502	净四阶乞丐屍人02	Corpse 	Zombie		in0000	A corpse zombie with mysterious movements.	0	1	ev0507	io261000	1.75		False		2
in0575503	净四阶村民屍人03	Corpse 	Zombie		in0000	A corpse zombie with mysterious movements.	0	1	ev0520	io261000	1.75		False		2
in0575504	净四阶农夫屍人04	Corpse 	Zombie		in0000	A corpse zombie with mysterious movements.	0	1	ev0506	io261000	1.75		False		2
in0575505	净四阶村民屍人05	Corpse 	Zombie		in0000	A corpse zombie with mysterious movements.	0	1	ev0505	io261000	1.75		False		2
in0575506	净四阶村民屍人06	Corpse 	Zombie		in0000	A corpse zombie with mysterious movements.	0	1	ev0521	io261000	1.75		False		2
in0575507	净四阶粗工屍人07	Corpse 	Zombie		in0000	A corpse zombie with mysterious movements.	0	1	ev0509	io261000	1.75		False		2
in05761	净五阶山贼老大	Mountain Bandit 	Boss	Kou Mianzou	ev0401	The new Mountain Bandit near the Nanchang area is the leader of the group.	0	2	ev0401		1.9		True		1
in05762	净五阶山贼老五	Mountain Bandit 	Senior Five		ev0402	Mountain Bandit, which is newly emerged near the Nanchang area, ranks fifth among the group.	0	1	ev0402		1.75		True		1
in05763	净五阶山贼老六	Mountain Bandit 	Senior Six		ev0402	Mountain Bandit, which is newly emerged near the Nanchang area, is ranked sixth among the groupies.	0	1	ev0402		1.75		True		1
in05764	净五阶山贼老七	Mountain Bandit 	Little Six		ev0402	Mountain Bandit, which is newly emerged near the Nanchang area, is ranked seventh among the groupies.	0	1	ev0402		1.75		True		1
in05765	净七阶远方楚天碧	Far Away 	Male Voice		in0000		0	1	in0201		1.75		True		1
in05853	三年开场酒馆难民1	Jiangxi 	Refugees			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0301		1.75		False		1
in05854	三年开场酒馆难民2	Jiangxi 	Refugees			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0312		1.75		False		1
in05855	三年开场酒馆秦家夫	Jiangxi 	Refugees			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0311		1.75		False		1
in05856	三年开场酒馆秦家妇	Jiangxi 	Refugees			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	1	ar0302		1.75		False		1
in05857	三年开场酒馆秦家子	Refugees 	Children			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	4	ar0336		1.4		False		0
in05858	三年开场茶馆难民大哥	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0316		1.75		False		1
in05859	三年开场茶馆难民少女	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	1	ar0327		1.75		False		1
in05861	三年开场匡君庙包子铺难民粗工	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0316		1.75		False		1
in05862	三年开场匡君庙包子铺难民大哥	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0311		1.75		False		1
in05863	三年开场匡君庙包子铺难民妇女	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	1	ar0329		1.65		False		1
in05864	三年开场匡君庙孙大夫难民伤患	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0301		1.75		False		1
in05865	三年开场匡君庙道恒难民老丈伤患	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0309		1.75		False		2
in05866	三年开场匡君庙难民6	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0311		1.75		False		1
in05867	三年开场匡君庙难民7	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	1	ar0302		1.65		False		1
in05868	三年开场匡君庙难民8	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	1	ar0316		1.75		False		1
in05873	三年开场缘花台难民孩童1	Refugees 	Children			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	0	4	ar0337		1.4		False		0
in05874	三年开场缘花台难民孩童2	Refugees 	Children			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	4	ar0308		1.4		False		0
in05875	三年开场缘花台难民孩童3	Refugees 	Children			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	4	ar0306		1.4		False		0
in05876	三年开场匡君庙包子铺难民少女	Jiangxi 	Refugee			Refugees from Jiangxi who faced the destruction of their village by the Secret Guard and righteous sects were fortunately rescued in the nick of time by Xia Pavilion, Divine Wind Temple, Butterfly Troupe, and thus escaped the calamity.	1	1	ar0302		1.65		False		0
in05877	三年回雁峰山道老爷	Hengyang 	Residents			Tourists coming from Hengyang city to visit Huiyanfeng.	0	1	ar0303		1.75		False		0
in05878	三年回雁峰山道女子	Hengyang 	Residents			The woman who came to visit Huiyanfeng from Hengyang city.	1	1	ar0333		1.65		False		0
in05879	三年回雁峰山道丫鬟	Hengyang 	Residents			From Hengyang city before coming back to the Yanfeng attendant maid.	1	1	ar0302		1.65		False		0
in05880	三年回雁峰山道锦衣卫千户邹翊	Zou 	Yiyi		ev0204	The Secret Guard, who was ordered to lead the Secret Guard to clean up the Corpse Zombie area, is eager to find out the details of the Ice CleanSword faction and the Corpse Zombie.	0	1	ev0204		1.75		True		1
in05881	三年回雁峰山道圣岩宗弟子照柏	Zhào 	Bǎi		ev0706	Holy Rock Sect Mirror Gaze master's disciple, calm and collected on the battlefield, facing Corpse Zombie did not dare to careless.	0	2	ev0706	io491000	1.9		False		1
in05882	屍人梁兴	Liang 	Xing		in0000	The father of Leung Tin-ming and Leung Tin-ching, who was working with his wife as a servant for a court official in the capital, was suspected by the Secret Guard of colluding with Corpse Zombie and was sent to the Heavenly Prison after his home village was emptied overnight.	0	1	ev0509	io261000	1.75		False		1
in05883	三年十月苗疆难民老婆婆	Abyssal Palace  	Refugees			Abyssal Palace Refugees.	1	1	ar0351		1.65		False		2
in05884	三年十月真武道谢梦星	Xie 	Mengxing		ev0702	Zhenwu Temple Daoist, the disciple of Somber Mourner Gu Kongsheng, has good attainments in tortoise and snake entanglement skills. He seems to have been rescued by Zhaotan and has traveled with him to investigate the Holy Rock Sect and Zhenwu Temple to this day.	0	1	ev0702	in38003	1.75		False		0
in06042	第三年夏校_宫紫痕跪地	Gong 	Zihen		ev0113	After practicing The Sutra of the Nether World and becoming Abyssal Palace Corpse Zombie, Gong Zihen's power has not only improved, but his obsession with Chu Tianbi and Xia Pavillion has also become more and more crazy.......	0	2	ev0113	in06042	1.9		True		1
in11099	养成用村民	The Three Heroes 	Villagers		ar0311	Villagers living in Three Heroes Village.	0	1	ar0311		1.75		True		1
in21001b	凌云(有面罩版)	Ling 	Yun		ev0112	The Gimmick monster made by Abyssal Palace in cooperation with Yan Huang is so powerful and brutal that it seems to have no weaknesses. However, his stature and skillful use of the saber are like someone who makes Chu Tianbi and Duan Xiaolie felt deeply familiar......	0	1	ev0112	in21001	1.75		True		1
in21001c	凌云(无面罩-一般站立)	Ling 	Yun		ev0101		0	1	ev0101	in21001c	1.75		True		1
in21002b	水若婵(无面罩版)	Shui 	Ruo Chan	Jade Maiden Sword	ev0109		1	1	ev0109	in21002	1.65		True		1
in21002c	水若婵(有面罩-跪地)	Shui 	Ruo Chan	Jade Maiden Sword	ev0102		1	1	ev0102	in21002c	1.65		True		1
in21002d	水若婵(无面罩-跪地)	Shui 	Ruo Chan	Jade Maiden Sword	ev0109		1	1	ev0109	in21002c	1.65		True		1
in21002e	水若婵(无面罩-无持武-一般站立)	Shui 	Ruo Chan	Jade Maiden Sword	ev0109		1	1	ev0109	in21002e	1.65		True		1
in21009b	凌无绝(女)	Ling 	Wujie		ev0117	A mysterious young swordswoman.	1	1	ev0117	in21009b	1.65		True		0
in21010b	凌无绝(男)	Ling 	Wujie		ev0116	A mysterious young swordsman.	0	1	ev0116	in21010b	1.75		True		0
in21011	阴算	Nether 	Scheme		ev0118	He is a man who is well versed in the art of war and has won the victory for Abyssal Palace with a strange strategy. His body is ghostly, and his iron pen skills are also sharp. He is a serious and unsmiling man who always acts with the greater good in mind, but still values the loyalty of his partners.	0	1	ev0118		1.65		True		1
in21012	鬼蛊	Gui 	Gu		ev0119	An Miao Old Woman of unknown origin, who lives away from the group, is the elder of Abyssal Palace in one of the main strongholds of Miaojiang, looks old and hunched, but a handful of Miao Blade skills is cunning, fast and strange, and her poison skills are even more superb, and the relationship with the master of Abyssal Palace seems to be more than ordinary.	1	2	ev0119	in21012	1.75		True		2
in21013	幽兰	Ghost 	Orchid		ev0120	She was originally the flower girl of Hangzhou's Chun Fang Pavilion, but was framed by a chivalrous man and lost her chastity. Before seeking death, she was rescued by the master of Abyssal Palace, and since then, she is determined to kill all the heartless people in the world for a misarble womans. Her outward appearance seems quiet, but she had sentimental heart; in the face of those who are in love, even if they are enemies, they will still retain a little bit of love.	1	1	ev0120	in21013	1.65		True		1
in22000a	？？？	？	？？				0	2		in22000a	1.75		False		1
in22000b	？？？	？	？？				0	2		in22000b	1.75		False		1
in32002	坤龙门长老天目	Murong 	Xu	Inner Eye	in0000	One of the Earth Dragon Sect four disabled elders Inner Eye, He was born in a family in the Northeast. He is a free-spirited and open-minded person, has deep love and obession with Go. He was blind for some reason at a young age, his brothers and sisters were taken in by the lord of the front door. After getting started, he found another way. His perception of the whole body did not decrease but increased instead, and he became a one-handed man-made game. Go is a country without vanity.	0	1	ev0722	in32002	1.75		True		1
in37002	悲欢楼杀手杜薪	Du 	Xin	Ghost Axe Mountain Woodcutter	ev0724	The famous assassins of Hall of Vicissitudes, silent, with a mysterious background. He seems to be a simple woodcutter in a mountain village, but because of an unknown encounter, he practiced a brutal and sharp axe technique, and now he regards people as wood, and cutting people as firewood with terrible temprament.	0	2	ev0724		1.9		True		1
in38003	真武道长老谷空声	Gu 	Kongsheng	Somber Mourner	in0000	The elder of Zhenwu Temple, the junior brother of Yin Kongmiao who is currently in charge of teaching, is like his name, humbly like a valley, speaks softly, but always has no reservations, and ruthless in his action. Along the way, the turtle and snake are intertwined with the hand, and he has both masculine and feminine qualities. He often shows sorrow and regret when facing the enemy, hence he get the name of Somber Mourner.	0	1	ev0721	in38003	1.75		True		1
in39002	圣岩宗弟子照潭	Zhao 	Tan		ev0723	Holy Rock Sect Martial Monk, the disciple of Mirror Gaze, has a brisk and straightforward character, once deeply involved in hatred and killing, and later became a monk after being sent by Mirror Gaze. When the village in Jiangxi was attacked, he decided to cover the people to escape, and then acted alone, trying to stop the extreme actions of the righteous way.	0	2	ev0723	io491000	1.9		True		1
in44006	北焰卫士兵	Northern Flame Guard 	Soldiers		ar0503	The soldiers belonging to the court's Northern Flame Guard, led by the Shangguan family for generations, are skilled in Polearm and Blade method, and have been resisting the attacks of the red-boned barbarians outside the Pass for years, with excellent Gear and well-trained.	0	1	ar0503		1.75		False		1
in4800102	真武道门人爪	Zhenwu Temple 	Daoist		ev0702	Zhenwu Temple's Daoist is generally sought after and admired by many people in Jiangbei and Holy Rock Sect's Martial Monk.	0	1	ev0702	in38003	1.75		False		0
in52002	仙风观长老湘琴子	Xiangqin 	Zi	Spiritual Needle Fairy	ev0720	One of the three child of Immortal Wind, the holy hand is benevolent, sympathetic to the heavens and the people, but contrary to the style of Qingxiu in Guangzhong, she has practiced medicine in the north and south for many years, accepting apprentices and teaching medicine, one-handed Nine Acupunction Style, no distinction between high and low, hanging pots to benefit the world, widely accepted by people in Wulin, It is highly regarded by the people of the aristocratic family, and known with the name of Spiritual Needle Fairy.	1	1	ev0720	in52002	1.65		True		1
in54005	赤骨族大将之一	Tie Tu 	Sū hè	Thousand Households	ev0711	A great general of the Blood Wolf Army.	0	2	ev0711		1.9		True		1
in56002	密宗僧众洛桑	Zhòng 	Luòsāng		ev0726	Tufan State Tantric Buddhism, Jinglian Mingfei under the seat of the great disciple, his people know Calligraphy Dali, profound Buddhism, but acting is beyond things, not like ordinary people, looking at most only thirty years old, a hand of Huaguang Great Hand Seal and Tantric Buddhism masterpiece Na Luo six methods, but has been amazing power, comparable to a sect of masters.	0	2	ev0726	in56002	1.9		True		0
