in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br> Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Chongyan Village.	0	1	in0101		1.75		True		0
in05823	二年夏校刘安邦	Liu	Anbang		ev0204	Hundreds of Secret Guard who were ordered to attack Cave Badger Camp seem to have little knowledge of the Wulin people.	0	1	ev0204		1.75		False		1
in05824	二年夏校魏遵	Wei	Follow		ar0503	The Beiyanwei general banner ordered to attack Cave Badger Camp belongs to the subordinates of Zuo Dudu Tongzhi Shangguan Nan.	0	1	ar0503		1.75		False		1
in05828	二年夏校叶梦秋	leaf	Dream autumn		ev0702	Zhenwu Temple Daoist, who was ordered to attack Cave Badger Camp, swept the villages outside the back village of the Tongmen Temple, but was blocked by the tomb gate and dispersed from the village senior brother.	0	1	ev0702	in48001	1.75		False		0
in05829	二年夏校起居室锦衣卫小旗	Secret Guard	Banner Sergeant		ev0204	Ordered to attack the Secret Guard Banner Sergeant of Cave Badger Camp, he is loyal and upright.	0	1	ev0204		1.75		False		1
in05830	二年夏校起居室家眷乡村普通男	Cave Badger Camp	family		in0000	Most of the family members of Cave Badger Camp members do not know how to use martial arts, and mainly assist with chores in the village.	0	1	ar0301		1.75		False		1
in05831	二年夏校起居室家眷乡村穷困女	Cave Badger Camp	family		in0000	Most of the family members of Cave Badger Camp members do not know how to use martial arts, and mainly assist with chores in the village.	1	1	ar0329		1.75		False		0
in05832	二年夏校起居室家眷乡村穷困老公公	Cave Badger Camp	family		in0000	Most of the family members of Cave Badger Camp members do not know how to use martial arts, and mainly assist with chores in the village.	0	1	ar0347		1.75		False		2
in05833	二年夏校起居室家眷乡村穷困老婆婆	Cave Badger Camp	family		in0000	Most of the family members of Cave Badger Camp members do not know how to use martial arts, and mainly assist with chores in the village.	1	1	ar0351		1.75		False		2
in05834	二年夏校曹梦溪	Cao	Mengxi		ev0702	Zhenwu Temple Daoist, who was ordered to attack Cave Badger Camp, entered the Zhaizhong with the same door, but was trapped in the middle hall and separated from the Zhaizhong Senior Brother.	0	1	ev0702	in48001	1.75		False		0
in05835	二年夏校牢房屍人	corpse	people		ev0520	The complexion is gray and the eyes are bleak...the corpse? No... they seem to be alive, but they seem to be resentful and lose their minds.	0	1	ev0505	in26001	1.75		True		2
in05836	二年夏校牢房屍人	corpse	people		ev0520	The complexion is gray and the eyes are bleak...the corpse? No... they seem to be alive, but they seem to be resentful and lose their minds.	0	1	ev0520	in26001	1.75		True		2
in05837	二年夏校牢房屍人	corpse	people		ev0520	The complexion is gray and the eyes are bleak...the corpse? No... they seem to be alive, but they seem to be resentful and lose their minds.	0	1	ev0521	in26001	1.75		True		2
in05838	吴寒雨	Wu 	Hanyu		ar0340	Wu Ping's long-lost daughter used to live with her father on the outskirts of Nanchang. Her mother died early. The father and daughter have lived on each other for many years. They met Luo Ping through a meal gift.	1	4	ar0340		1.4		True		0
in05839	恒山流民一	Homeless 	people			The refugees detained in Mount Heng were rescued by Duan Hong'Er.	0	1	ar0316		1.4		False		1
in05840	恒山流民二	Homeless 	people			The refugees detained in Mount Heng were rescued by Duan Hong'Er.	0	1	ar0301		1.4		False		1
in05841	恒山流民三	Homeless 	people			The refugees detained in Mount Heng were rescued by Duan Hong'Er.	0	1	ar0315		1.4		False		1
in05845	红儿五阶锦衣卫赵毅	Zhao 	Yi		ev0204	Secret Guard Banner Sergeant, who was ordered to track down Corpse Zombie, hated Corpse Zombie who had taken innocent people.	0	1	ev0204		1.75		False		1
in06041	屍化宫紫痕	Gong 	Zihen		ev0113	After practicing The Sutra of the Nether World and becoming Abyssal Palace Corpse Zombie, Gong Zihen has not only improved his skills, but his dedication to Chu Tianbi and Xia Pavillion has also become increasingly crazy...	0	2	ev0113	in0604	1.9		True		1
in0605	谛听	Di 	Ting		in0131	Disciple of the Iron Temple of Spiritual Dragon, Martial Monk of the true character, and the name of the truth. Born in a fishing village on the southeast coast, he was rescued by Master Yunqi in the Japanese rebellion when he was a child. After that, he went to practice martial arts to kill the villains in the world as a lifelong wish.	0	1	in0131	io511000	1.75		True		0
in06051	谛听脱帽	Di 	Ting		in0132	Disciple of the Iron Temple of Spiritual Dragon, Martial Monk of the true character, and the name of the truth. Born in a fishing village on the southeast coast, he was rescued by Master Yunqi in the Japanese rebellion when he was a child. After that, he went to practice martial arts to kill the villains in the world as a lifelong wish.	0	1	in0132	io511000	1.75		True		0
in110321	恒山屍人罗夫人	Lady 	Luo		ev0526	After losing her husband, she joined Abyssal Palace with her daughter Luo Ping, and after practicing her evil skills, Luo Lady's strength and mind are different from the past. The only thing that remains unchanged is perhaps the determination to protect Ping'Er. .	1	1	ev0526	io261001	1.65		True		1
in11034	阿琉		Aliu		ar0339	A girl who lives with her mother and dreams of becoming a knight. For this reason, I practice Sword diligently every day without interruption.	1	4	ar0339		1.5		True		0
in12001	秋水楼老板	Spring Water 	Boss		in0000	The owner of Qiushuilou who lost his mind and fell into a frenzy.	0	1	ar0353	in12001	1.75		False		1
in12002	林青儿	Ling	Qin'er				1	1	ar0332		1.65		False		0
in12003	秋水楼小二	Spring Water 	Server				0	1	ar0313		1.75		False		0
in12011	长天客栈老板娘	Great Sky 	Boss lady				1	1	ar0354		1.65		False		1
in12012	陈季轩	Chen	Ji Xuan	Heir of Changtian Inn	in0000	The son of the proprietress of Changtian Inn, in order to inherit the post of innkeeper, study cooking skills hard. Seems to have feelings for the daughter of Qiushuilou, Lin Qinger.	0	1	ar0303		1.75		False		0
in12013	长天客栈小二	Great Sky 	Koji				0	1	ar0313		1.75		False		0
in12021	张大夫	Doctor 	Zhang 				0	1	ar0321		1.75		False		1
in12022	慵懒的富商	Lazy 	Merchant				0	1	ar0331		1.75		False		1
in12023	高傲的男孩	Proud	boy				0	4	ar0341		1.4		False		0
in12031	糖葫芦小贩	Candied haws	Hawker				0	1	ar0301		1.75		False		0
in12032	甘果铺小贩	Ganguopu	Hawker				1	1	ar0302		1.65		False		0
in12033	点心铺小贩	Dim sum shop	Hawker				0	1	ar0311		1.75		False		0
in12034	算命婶	Fortune telling	aunt				1	1	ar0350		1.65		False		2
in12035	杂货铺小哥	Grocery store	Bro				0	1	ar0312		1.75		False		0
in12036	衣饰店婆婆	Clothing store	Mother-in-law				1	1	ar0349		1.65		False		2
in12037	纸伞店小妹	Paper Parasol Store	Little sister				1	1	ar0326		1.65		False		0
in12038	认真的女孩	seriously	girl				1	4	ar0344		1.4		False		0
in12039	马夫	horse 	tender				0	1	ar0316		1.75		False		1
in12041	莺花女子 青梅	green	plum				1	1	ar0317		1.65		False		0
in12042	莺花女子 紫蕊	purple	Core				1	1	ar0319		1.65		False		0
in12043	莺花女子 人面桃	Human face	Peach				1	1	ar0318		1.65		False		0
in12071	烂醉的酒客	Drunk	Alcoholic				0	1	ar0315		1.75		False		1
in12072	意识不清的酒客	Unconscious	Alcoholic				0	1	ar0316		1.75		False		1
in12073	贪玩的男孩	playful	boy				0	4	ar0342		1.4		False		0
in12074	亲切的女孩	Dear	girl				1	4	ar0308		1.4		False		0
in14001	刘礿_七夕小杂鱼	Liu	礿		in0000	The son of the five officials of the capital, came to Nanchang from Beijing on the Qixi Festival.	0	1	ar0331		1.75		False		0
in15006_01	王家次子(火烧重岩村战斗演出)	king	Abao		ar0305	The boy from Chongyan Village is Wang Acai's twin brother.	0	4	ar0305	in15006_01	1.4		True		0
in15101	村长岳禄	Village Chief 	Yue	Yue Lu	in0000	The village chief of Chongyan Village takes the survival and interests of the village as the top priority. Although Counselor forced him to do evil, he is actually a kind-hearted uncle.	0	1	ar0345		1.75		False		2
in15102	村长夫人阿若	Wife of 	Village Chief	Ah Ruo	in0001	The wife of Yue Lu, the mayor of Chongyan Village, has been married for decades, and the love between the two is beyond words. It is said that she was once the number one beauty in the villages in Jiangxi.	1	1	ar0349	in15102	1.65		False		2
in15111	王阿嫂	king	Sister-in-law		in0001	The mother of the Wang family brothers, after her husband passed away due to illness, she was strong enough to support Tael's child. I usually help sort out medicinal materials in a drugstore, and my hobby is gardening.	1	1	ar0326	in15111	1.65		False		1
in15121	铁哥	iron	brother		in0000	Inheriting the ancestral iron craftsmanship and casting all kinds of sophisticated ironware for the villagers of Zhongyan Village, he is an enthusiastic older brother. After the pit was closed, he ran through the mountains every day, looking for raw heavy stone ore.	0	1	ar0312		1.75		False		1
in15131	猎户阿七	Orion	Aqi		in0000	The hunters in Chongyan Village have superb hunting skills. Although they are paranoid and rarely interact with people, everyone in Chongyan Village knows that Ah Qi is just bad words. There seems to be a holiday with Lao Hei.	0	1	ar0315		1.75		False		1
in15132	老黑	old	black		be0108	A huge black bear inhabiting the Zhongyan mountain area seems to have a feast with Ah Qi.	3	3	be0108	in94001	1.4		False		1
in15141	客店老板	inn	boss		in0000	I have lived in Chongyan Village since I was a child and have never left the village, so I know many anecdotes about Chongyan Village. The hobby is to entertain passing passengers.	0	1	ar0347	in13001	1.75		False		2
in15142	茶铺老板娘	Tea shop	Boss lady		in0001	The kind Grandma runs a simple tea shop in Chongyan Village.	1	1	ar0351	in13020	1.65		False		2
in15151	大夫徐尚	Xu	doctor		in0000	A doctor with a cold outside and hot inside, treats boils and bruises specifically for villagers. Although he has been studying the strange diseases of Chungyan Village for many years, there has been little progress due to scarcity of resources.	0	1	ar0322		1.75		False		1
in15171	乞丐	begging	beggar		in0000	Beggar, who was begging in the village, often disappeared, but appeared quietly.	0	1	ar0323		1.75		False		1
in15172	流氓大哥	rogue	Big brother		in0000	The hooligan who always wanders around Zhongyan Village looks like a villain, but has never really damaged the people of Zhongyan Village.	0	1	ev0406		1.75		False		1
in15173	地痞小弟	Ground ruffian	Little brother		in0000	The land ruffians, who always wander around Zhongyan Village, look like villains, but have never really damaged the people of Zhongyan Village.	0	1	ev0405		1.75		False		1
in19001	行商	Row	Quotient		in0000	The down-and-out businessmen from Nanchang City wanted to buy a lot of rare ores to make a fortune. Somehow, his luck has always been bad.	0	1	ar0331	in19001	1.75		False		1
in19002	驮夫	Carry	husband		in0000		0	1	ar0316		1.75		False		1
in21009	凌无绝(女)	Ling	Endless		ev0117	The mysterious girl Sword guest.	1	1	ev0117	in21009	1.65		True		0
in210091	凌无绝(女口罩)	Ling	Endless		ev0115	The mysterious girl Sword guest.	1	1	ev0115	in21009	1.65		True		0
in21010	凌无绝(男)	Ling	Endless		ev0116	The mysterious young Sword guest.	0	1	ev0116	in21010	1.75		True		0
in210101	凌无绝(男口罩)	Ling	Endless		ev0114	The mysterious young Sword guest.	0	1	ev0114	in21010	1.75		True		0
in32011	坤龙门-张参	Zhang	Participate		ev0704	Disciple of Earth Dragon Sect, and Li Si are inseparable brothers	0	1	ev0704		1.75		False		0
in32012	坤龙门-李嗣	Lee	Heir		ev0704	Disciple of Earth Dragon Sect, and Zhang Can are inseparable brothers	0	1	ev0704		1.75		False		0
in32013	坤龙门-吴匛	Wu	匛		ev0704	The disciple of Earth Dragon Sect, who has just started, is everyone's Junior Brother.	0	1	ev0704		1.75		True		0
in32014	坤龙门-琼英	Joan	English		ev0705	The disciples of Earth Dragon Sect are bold, and they are the big sisters in the eyes of the new generation of disciples of Earth Dragon Sect.	1	1	ev0705		1.65		True		0
in33011	日月山庄-嫡系-锺亦晌	Zhong	Yishen		ar0702	Sun Moon Mountain Villa Main Family disciple, cousin of Zhong Ruoxin, loyal and honest.	0	1	ar0702		1.75		True		0
in33012	日月山庄-嫡系-锺亦昭	Zhong	Yizhao		ar0703	Sun Moon Mountain Villa Main Family disciple, Zhong Yishen’s sister, first entered the arena.	1	1	ar0703		1.65		False		0
in33013	日月山庄-旁系-祁风	Qi	wind		ar0704	Sun Moon Mountain Villa Branch Family disciple, is the best of this generation of Branch Family disciples, aspiring to be the owner of Sun Moon Mountain Villa.	0	1	ar0704		1.75		False		0
in33014	日月山庄-旁系-甄如燕	Zhen	Ruyan		ar0705	Sun Moon Mountain VillaBranch Family disciple, advocating Qifeng Senior Brother.	1	1	ar0705		1.65		False		0
in34002	上官悼	Shangguan 	Diao		ar0502	Yanjing Shangguan's family, the eldest brother of the same generation, Enthusiasm is bold and caring about the Juniors, Beiyanwei Qianhu.	0	2	ar0502		1.9		True		1
in34003	上官夙	Shangguan 	Su		ar0502	Yanjing Shangguan's family, the older of his peers, assisted Shangguan Xuan with some military affairs, and the officials worshipped the governor.	0	2	ar0502		1.9		True		1
in34004	上官思	Shangguan 	Si		ar0503	Juniors, the official family of Yanjing, are diligent in training, hoping to visit Xia Pavillion one day.	0	1	ar0503		1.75		True		0
in34005	上官之	Shangguan 	Zhi		ar0503	Juniors, the Shangguan family of Yanjing, admire Shangguan Xu and Shangguan Nan very much.	0	1	ar0503		1.75		True		0
in35011	窃天坞-沈别	Sink	do not		ar0604	A disciple of the Sky Stealer Fort mountain mandrill, does not have his own cottage, but has always been obsessed with looking for a lady of the pressure.	0	1	ar0604		1.75		False		0
in35012	窃天坞-黄杨	yellow	Yang		ar0604	Sky Stealer Fort steals disciples of Lizhai, has the ability to penetrate Yang with a hundred steps, and is also good at using Saber's law.	0	1	ar0604		1.75		False		0
in35013	窃天坞-李妙	Lee	wonderful		ar0604	A disciple of Sky Stealer Fort, who claims to be a master of stealth, seems to only like the process of stealing, not for the sake of Coin (Coins).	0	1	ar0604		1.75		False		0
in36011	白狐-清狐	clear	fox		in0001	A disciple of Sky Stealer FortWhite Fox Camp, he is graceful and famous, but he seems to have experienced many stories.	1	1	ar0317		1.65		False		0
in36012	白狐-云狐	cloud	fox		in0001	A disciple of Sky Stealer Fort White Fox Camp, with bright eyes, white teeth, and a beautiful face, he is not used to the style of White Fox Camp.	1	1	ar0319		1.65		False		0
in39001	镜目	Mirror 	Gaze	Five Mirrors of Holy Rock	ev0714	One of the Five Mirrors of Holy Rock Sect, kind eyebrows, good-looking, respectful, good at sticking in the five mirrors, but also good at using the Holy Rock Sect secret method Five Sin Ward to penetrate the enemy Qi, its unique eight-sacred path stick, in Wulin with upright and bright, Known for being unrivaled.	0	2	ev0714	io491000	1.75		True		2
in42007	坤龙门弟子_男	Earth Dragon Sect	disciple		ev0704	The disciples of Earth Dragon Sect have the largest number of disciples in Wulin today, and they are the most widely distributed. They come from all walks of life. Therefore, the quality of disciples varies greatly.	0	1	ev0704		1.75		False		0
in42008	坤龙门弟子_女	Earth Dragon Sect	Female disciple		ev0705	The female disciples of Earth Dragon Sect have the largest number of female disciples in today's Wulin and they are the most widely distributed. They come from all walks of life. Therefore, the quality of disciples varies from good to bad.	1	1	ev0705		1.65		False		0
in53001	沐璎	Mu	Ying	Ji Xue Sword Ji	ev0710	The eldest daughter of Mu Hantie, the master of Misty Castle, knows Calligraphy to deliver gifts and is generous. No one can match the Sword method among the younger generation of Mu family. There are many admirers in Wulin and officialdom; but they always treat government affairs. Throwing it to his younger brother Mu Lang, he took a group of guards to travel around the mountains and have fun.	1	1	ev0710	in53001	1.75		True		0
io22115501	战斗用锦衣卫泛用	Jin Yi	guard		ev0204	The Secret Guard of the imperial court is not only good at Saber gun kungfu, but also trained in manipulating Gimmick soldiers, and bears the sky blue flag.	0	1	ev0204		1.75		False		1
io26102101	二年恒山真武道屍人	Zhenwu Temple	Corpse Zombie		in0000	The disciple of Zhenwu Temple who was devastated by Corpse Zombie poison, his eyes were chaotic, and his mouth whispered, he seemed to have lost his mind.	0	1	ev0515	in26001	1.75		False		2
io26102102	二年恒山日月山庄屍人	Sun Moon Mountain Villa	Corpse Zombie		in0000	The disciple of Sun Moon Mountain Villa who was devastated by Corpse Zombie poison, his eyes were chaotic, his mouth whispered and he seemed to have lost his mind.	0	1	ev0524	in26001	1.75		False		2
io26142101	二年恒山窃天坞屍人	Sky Stealer Fort	Corpse Zombie		in0000	The Sky Stealer Fort thieves, who were devastated by Corpse Zombie poison, looked confused and roared in their mouths, seeming to have lost their minds.	0	1	ev0518	in26001	1.75		False		2
io45114401	二年夏校穴獾寨众泛用	Cave Badger Camp	Crowd		ar0604	One of the five villages of Sky Stealer Fort, the thieves of Cave Badger Camp are mostly tomb robbers.	0	1	ar0604		1.75		False		1
io491000	圣岩宗弟子	Holy Rock Sect	disciple		ev0706	The Martial Monk of Songshan Holy Rock Sect. Compared with the so-called chivalry and righteousness, Holy Rock Sect regards the study of martial arts and Zen as a lofty goal. Many of its disciples are taciturn and abide by the rules. They have been closed to Songshan monastery for many years. They are good at stick skills and Punch. .	0	2	ev0706	io491000	1.75		False		0
io511000	灵龙铁刹弟子	Iron Temple of Spiritual Dragon	disciple		ev0703	The Martial Monk of the Iron Temple of Spiritual Dragon in Yandang Mountain integrates the Japanese Saber Saber method into the Lingyan Dragon Waterfall in Yandang Mountain.	0	1	ev0703	io511000	1.75		False		0
io521000	仙风观弟子_男	Divine Wind Temple	disciple		ev0707	The young Daoist of the Divine Wind Temple in Huangshan, known for his rejuvenating skills in Wulin, is mostly a low-key and quiet monk who hangs pots outside to help the world and saves the wounded. He is respected by many Jianghu Persons and civilians.	0	1	ev0707		1.75		False		0
io521001	仙风观弟子_女	Divine Wind Temple	Female disciple		ev0708	The young Taoist aunt of Divine Wind Temple in Huangshan, known for her rejuvenation skills in Wulin, is mostly a low-key and quiet monk. She hangs pots outside to help the world and saves the wounded. She is respected by many Jianghu Persons and ordinary people.	1	1	ev0708		1.65		False		0
io531000	苍茫城弟子_男	Misty Castle	disciple		ev0709	The Sword guest of Misty Castle is extremely loyal to Mu Hantie, the lord of the Dian Kingdom. He has practiced in the frozen Jade Dragon Snow Mountain for many years. Many people have developed a hard-working, calm and composed character, and are skilled in casting Sword. Art, Sword method is known for being fast.	0	1	ev0709	io531000	1.75		False		0
io531001	苍茫城弟子_女	Misty Castle	Female disciple		ev0710		1	1	ev0710	in53001	1.65		False		0
io541000	赤骨族士兵(无手弩版)	Blood wolf	Brute		ev0712		0	1	ev0712		1.75		False		1
io541001	赤骨族士兵(手弩版)	Blood wolf	Brute		ev0713		0	1	ev0713		1.75		False		1
in4100101	尸体演出用冰清剑派门人	Ice CleanSword Pie	disciple		ar0402	Female disciples of the Ice CleanSword faction abide by the rules of the faction and keep their bodies like jade. Once they find that they have contact with men, they will be severely punished. before.	1	1	ar0402_2		1.65		False		0
in4500101	尸体演出用窃天坞众	Sky Stealer Fort	Crowd		ar0604	The thieves of unknown origin.	0	1	ar0604_2		1.75		False		1
in4800101	尸体演出用真武道门人	Zhenwu Temple	Doorman		ev0702	The Daoist of Zhenwu Temple, like Martial Monk of Holy Rock Sect in Jiangbei, is sought after and admired by many people.	0	1	ev0702_2	in48001	1.75		False		0
io26100001	尸体演出用男尸人	corpse	people		ev0501	Corpse Zombie, who exudes a weird breath, but can maintain self-awareness.	0	1	ev0501_2	io261000	1.75		False		0
io26100101	尸体演出用女尸人	corpse	people		ev0502	Corpse Zombie, who exudes a weird breath, but can maintain self-awareness.	1	1	ev0502_2	io261001	1.65		False		0
io45114402	尸体演出用二年夏校穴獾寨众泛用	Cave Badger Camp	Crowd		ar0604	One of the five villages of Sky Stealer Fort, the thieves of Cave Badger Camp are mostly tomb robbers.	0	1	ar0604_2		1.75		False		1
in010301	锺若昕	C.	Ruoxin.		in0103	A girl from Sichuan is a direct descendant of Sun and Moon Villa.< br>Easy-going character,simple mind.Seeing the growing decline of the family, determined to restore the glory of the Zhong family.	1	0	in0119	in0103	1.5	704,712,706	True		0
in010501	素体石崑	Stone	Kun.		in0105	The young master of the assassin's organization, who has been guided by the master of martial arts in the building since childhood, has practiced a ruthless palm method.< br>Self-demanding, always unkind to others, indifferent to it.	0	1	in0121	in0105	1.75	703,707	True		0
in05211	行脚商人	Foot.	Businessman		in0000	The foot merchants who travel through Sanxia Village from a different place have a lot of rare goods.	0	1	ar0330		1.75		False		2
in05212	端午包粽大赛包头师兄	Xia Yin Pavilion	Brother.		in0301	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0301		1.75		False		0
in05213	端午包粽大赛短发师兄	Xia Yin Pavilion	Brother.		in0302	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0302		1.75		False		0
in05214	端午包粽大赛包头师兄的小弟（一）	Baotou Pie	Brother.		in0305	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0305		1.75		False		0
in05215	端午包粽大赛包头师兄的小弟（二）	Baotou Pie	Brother.		in0305	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0305		1.75		False		0
in05216	端午包粽大赛包头师兄的小弟（三）	Baotou Pie	Brother.		in0305	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0305		1.75		False		0
in05217	端午包粽大赛短发师兄的小弟（一）	Short Hair Pie	Brother.		in0304	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0304		1.75		False		0
in05218	端午包粽大赛短发师兄的小弟（二）	Short Hair Pie	Brother.		in0304	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0304		1.75		False		0
in05219	端午包粽大赛短发师兄的小弟（三）	Short Hair Pie	Brother.		in0304	In 2011, he was inducted into the College Football Hall of Fame.	0	1	in0304		1.75		False		0
in05579	石崑三阶_吴远	A dusty merchant.		Businessman	in0000		0	1	ar0353		1.75		False		1
in05580	石崑三阶_吴牧之	A young man in a Chinese suit.			in0000		0	1	ar0303		1.75		False		1
in05581	石崑三阶_丁叔	D.	Uncle.		in0000		0	1	ar0309		1.75		False		2
in05582	石崑三阶_王齐	A tall teenager.		Turn the river Tiger	in0306	The son of the leader of the bandit cave, but did not want to inherit the position of the leader of the bandit, so fled the cottage, and moved to the Xia Yin Pavilion to practice martial arts.< br>Temperament is hot,the city is deep,will stop at nothing to defeat the enemy,but the partner is heavy love, heart to accompany.	0	1	in0306		1.75		True		0
in05583	石崑三阶_山贼01	Bandit.			ev0402	When there is insufficient material in the village, it will go down the hill to grab it, which is the most headache for ordinary people and merchants.	0	1	ev0402		1.75		False		1
in05584	石崑三阶_山贼02	Bandit.			ev0402	When there is insufficient material in the village, it will go down the hill to grab it, which is the most headache for ordinary people and merchants.	0	1	ev0402		1.75		False		1
in05585	石崑三阶_山贼03	Bandit.			ev0402	When there is insufficient material in the village, it will go down the hill to grab it, which is the most headache for ordinary people and merchants.	0	1	ev0402		1.75		False		1
in05589	石崑四阶_民女阿青	Women of the People			in0001	The sister of the female disciple of the Bing Qingjian school, was kidnapped by bandits while walking through the forest Road alone.	1	1	ar0302		1.65		False		0
in05742	武辙线女主	Tsai.	s.		ar0332	The daughter of a friend.	1	1	ar0332		1.65		True		0
in05743	上官煦四战斗用北焰卫刺客	Masked	The assassin.		ev0301	A masked killer whose identity is unknown.……	0	1	ev0301		1.75		False		1
in05744	上官煦四战斗用锦衣卫刺客	Masked	The assassin.		ev0301	A masked killer whose identity is unknown.……	0	1	ev0301		1.75		False		1
in05745	上官煦四战斗用悲欢楼刺客	Masked	The assassin.		ev0301	A masked killer whose identity is unknown.……	0	1	ev0301		1.75		False		1
in34006	上官宇	Shangguan	U.		ar0502	Yanjing Shangguan family,Shangguan Xu's uncle, and Shangguan Xuan peer, assist Shangguan Xu to cultivate the ability of the master of the family.	0	2	ar0502		1.9		True		1
